Loan ID,Borrower ID,branch,Disbursement Date,Disbursement Amount,Savings,Salary,Interest Rate,n_guarantors,label,outcome
Loan2957300,Client79161,Nyamagabe,2023-06-30,3400000,1529576,259463,13,3,0,Normal
Loan2957312,Client79010,Rusizi,2023-06-30,3500000,1913279,246231,13,2,0,Normal
Loan2957320,Client92807,Rusizi,2023-06-30,1770000,187868,135605,13,2,0,Normal
Loan2957343,Client109965,Ngororero,2023-06-30,1660000,205041,106090,13,2,0,Normal
Loan2957369,Client140689,Rubavu,2023-06-30,3090000,207411,202467,13,3,0,Normal
Loan2957393,Client124802,Nyarugenge,2023-06-30,1600000,97537,122544,13,2,0,Normal
Loan2957407,Client76206,Gasabo,2023-06-30,3500000,114761,272862,13,2,0,Normal
Loan2957410,Client23910,Nyamagabe,2023-06-30,1990000,552644,301364,13,3,0,Normal
Loan2957418,Client165210,Ngororero,2023-06-30,2680000,479739,182220,13,3,0,Normal
Loan2957420,Client62824,Rutsiro,2023-06-30,1860000,123195,138486,13,2,0,Normal
Loan2957445,Client159112,Rutsiro,2023-06-30,1600000,29038,101638,13,3,0,Normal
Loan2957447,Client120814,Nyagatare,2023-06-30,1590000,182393,122389,13,2,0,Normal
Loan2957464,Client117817,Ngororero,2023-06-30,2750000,314989,186048,13,2,0,Normal
Loan2957510,Client169228,Nyanza,2023-06-30,1450000,275162,123060,13,2,0,Normal
Loan2957518,Client139354,Nyamagabe,2023-06-30,1500000,108898,96240,13,3,0,Normal
Loan2957532,Client20028,Nyagatare,2023-06-30,1920000,213517,131778,13,3,0,Normal
Loan2957542,Client163474,Kicukiro,2023-06-30,2620000,360899,190082,14,3,0,Normal
Loan2957554,Client41448,Nyarugenge,2023-06-30,1840000,340306,130501,13,2,0,Normal
Loan2957572,Client11999,Nyamagabe,2023-06-30,2200000,296749,152244,13,3,0,Normal
Loan2957575,Client158560,Nyarugenge,2023-06-30,1600000,122755,111775,13,2,0,Normal
Loan2957584,Client154721,Gasabo,2023-06-30,3300000,204458,217878,13,3,0,Normal
Loan2957592,Client163690,Gasabo,2023-06-30,3500000,380377,228865,14,2,0,Normal
Loan2957603,Client65919,Rutsiro,2023-06-30,1820000,165809,119766,13,2,0,Normal
Loan2957632,Client157803,Ngororero,2023-06-30,1560000,53535,113832,13,3,0,Normal
Loan2957641,Client155198,Gasabo,2023-06-30,1590000,151340,101543,13,3,0,Normal
Loan2957652,Client157719,Ngororero,2023-06-30,1500000,36521,96370,13,2,0,Normal
Loan2957679,Client159873,Gasabo,2023-06-30,1520000,36087,103907,13,2,0,Normal
Loan2957726,Client86828,Nyanza,2023-06-30,3500000,375581,294277,13,2,0,Normal
Loan2957749,Client167947,Nyanza,2023-06-30,1590000,76769,115938,13,2,0,Normal
Loan2957762,Client68729,Nyanza,2023-06-30,1650000,101058,123060,13,3,0,Normal
Loan2957869,Client154331,Rusizi,2023-06-30,1590000,227759,101638,13,3,0,Normal
Loan2958389,Client151052,Rusizi,2023-07-01,1663000,351659,48922,14,2,0,Normal
Loan2958643,Client141434,Nyagatare,2023-07-01,3300000,166128,212067,13,2,0,Normal
Loan2958664,Client130725,Nyagatare,2023-07-01,1450000,44637,123814,13,3,0,Normal
Loan2958883,Client157241,Nyagatare,2023-07-01,3500000,696798,249380,13,3,0,Normal
Loan2958967,Client155432,Nyagatare,2023-07-01,1520000,80446,94212,13,3,0,Normal
Loan2958991,Client97342,Nyagatare,2023-07-01,1680000,202903,128981,13,3,0,Normal
Loan2962326,Client134033,Ngororero,2023-07-03,3280000,109381,265507,13,2,0,Normal
Loan2962514,Client19268,Rusizi,2023-07-03,1940000,896523,124710,13,3,0,Normal
Loan2962644,Client40234,Ngororero,2023-07-03,3500000,459876,277761,13,3,0,Normal
Loan2962743,Client149311,Rusizi,2023-07-03,1590000,88797,101120,13,3,0,Normal
Loan2962752,Client141263,Kicukiro,2023-07-03,1570000,58257,114832,13,3,0,Normal
Loan2962777,Client25661,Nyagatare,2023-07-03,1860000,847913,116676,13,3,0,Normal
Loan2962793,Client145487,Rusizi,2023-07-03,3500000,481964,186048,13,2,0,Normal
Loan2962884,Client154625,Rusizi,2023-07-03,1200000,310051,96888,13,3,0,Normal
Loan2962920,Client157447,Gasabo,2023-07-03,1590000,63641,105864,13,3,0,Normal
Loan2962945,Client148642,Nyanza,2023-07-03,1590000,83292,122389,13,3,0,Normal
Loan2962967,Client173303,Kicukiro,2023-07-03,1450000,215580,109763,13,3,0,Normal
Loan2962995,Client110946,Kicukiro,2023-07-03,3070000,145608,237985,13,3,0,Normal
Loan2963028,Client49416,Ngororero,2023-07-03,1135000,801281,65647,14,2,0,Normal
Loan2963041,Client171955,Nyagatare,2023-07-03,1590000,204104,122987,13,3,0,Normal
Loan2963043,Client144470,Rutsiro,2023-07-03,800000,181746,101638,13,3,0,Normal
Loan2963056,Client96020,Nyagatare,2023-07-03,1770000,160616,135105,13,2,0,Normal
Loan2963081,Client56000,Nyagatare,2023-07-03,3100000,919249,241942,13,2,0,Normal
Loan2963084,Client39283,Kicukiro,2023-07-03,2180000,686585,114357,13,2,0,Normal
Loan2963186,Client158479,Gasabo,2023-07-03,3250000,204494,281500,14,2,1,Written off
Loan2963382,Client57765,Nyarugenge,2023-07-03,1870000,134733,179645,13,2,0,Normal
Loan2964655,Client31211,Nyagatare,2023-07-05,3500000,370030,273260,14,3,0,Normal
Loan2964776,Client118199,Rutsiro,2023-07-05,1680000,211664,108009,13,3,0,Normal
Loan2964818,Client140219,Rubavu,2023-07-05,1440000,127321,112569,13,3,0,Normal
Loan2964826,Client2417,Rutsiro,2023-07-05,2150000,665608,128698,13,2,0,Normal
Loan2964869,Client151132,Rubavu,2023-07-05,1500000,239667,122146,13,2,0,Normal
Loan2964870,Client42674,Rutsiro,2023-07-05,1900000,696488,148903,13,2,0,Normal
Loan2964885,Client140366,Rubavu,2023-07-05,1590000,121660,101163,13,2,0,Normal
Loan2964895,Client62809,Rubavu,2023-07-05,3500000,2018097,268446,13,3,0,Normal
Loan2964899,Client20671,Rubavu,2023-07-05,3500000,372801,249380,13,3,0,Normal
Loan2964916,Client152402,Gasabo,2023-07-05,3000000,515660,208884,13,2,0,Normal
Loan2964957,Client69088,Nyanza,2023-07-05,3500000,380803,290952,13,2,0,Normal
Loan2964990,Client34439,Nyamagabe,2023-07-05,3500000,144491,274245,13,3,0,Normal
Loan2965012,Client79556,Gasabo,2023-07-05,3500000,1241701,254712,13,3,0,Normal
Loan2965027,Client9179,Kicukiro,2023-07-05,3500000,601696,250438,13,3,0,Normal
Loan2965029,Client175607,Rutsiro,2023-07-05,1600000,275675,101136,13,3,0,Normal
Loan2965120,Client111800,Kicukiro,2023-07-05,3500000,703008,235412,14,2,0,Normal
Loan2965143,Client155783,Gasabo,2023-07-05,1590000,252120,101395,13,2,0,Normal
Loan2965191,Client97675,Nyamagabe,2023-07-05,1720000,648503,110937,13,3,0,Normal
Loan2965207,Client25458,Rusizi,2023-07-05,1790000,879358,114976,13,3,0,Normal
Loan2965253,Client157471,Gasabo,2023-07-05,1590000,99849,115938,13,2,0,Normal
Loan2965260,Client9299,Rusizi,2023-07-05,2590000,1286809,168652,13,3,0,Normal
Loan2965263,Client110458,Rutsiro,2023-07-05,2750000,859576,198800,13,2,0,Normal
Loan2965281,Client109487,Gasabo,2023-07-05,1680000,302980,143379,13,2,0,Normal
Loan2965291,Client14977,Gasabo,2023-07-05,2050000,501666,158396,13,2,0,Normal
Loan2965300,Client171447,Ngororero,2023-07-05,800000,118342,103559,13,3,0,Normal
Loan2965345,Client157568,Gasabo,2023-07-05,1520000,216494,101395,13,3,0,Normal
Loan2965372,Client147170,Rubavu,2023-07-05,1590000,140209,101163,13,2,0,Normal
Loan2965386,Client168053,Nyamagabe,2023-07-05,1550000,74666,114625,13,3,0,Normal
Loan2965410,Client141135,Rusizi,2023-07-05,600000,270560,96888,13,3,0,Normal
Loan2965507,Client154705,Kicukiro,2023-07-05,1500000,4579,114513,13,3,0,Normal
Loan2965519,Client163498,Gasabo,2023-07-05,2200000,340662,382167,14,2,0,Normal
Loan2965533,Client59637,Kicukiro,2023-07-05,2880000,179168,240880,13,2,0,Normal
Loan2965534,Client147295,Nyanza,2023-07-05,1590000,112156,114832,13,2,0,Normal
Loan2965537,Client157660,Gasabo,2023-07-05,1520000,34950,115938,13,3,0,Normal
Loan2965598,Client120614,Rusizi,2023-07-05,2765000,493944,181305,13,2,0,Normal
Loan2965610,Client123988,Rusizi,2023-07-05,1590000,240998,101120,13,3,0,Normal
Loan2965654,Client161239,Rusizi,2023-07-05,3470000,383643,177470,13,3,0,Normal
Loan2966103,Client176806,Gasabo,2023-07-06,3230000,546412,226256,13,3,0,Normal
Loan2966133,Client170832,Nyagatare,2023-07-06,1590000,142351,109132,13,3,0,Normal
Loan2966141,Client158048,Gasabo,2023-07-06,1590000,322186,98962,13,2,0,Normal
Loan2966146,Client175160,Nyagatare,2023-07-06,1590000,57274,110050,13,2,0,Normal
Loan2966153,Client117975,Rusizi,2023-07-06,1690000,196432,128886,13,3,0,Normal
Loan2966198,Client155297,Nyagatare,2023-07-06,1590000,58567,122389,13,2,0,Normal
Loan2966210,Client48117,Nyagatare,2023-07-06,2680000,488861,171165,13,2,0,Normal
Loan2966253,Client161061,Nyamagabe,2023-07-06,1500000,59178,101184,13,3,0,Normal
Loan2966273,Client119871,Rutsiro,2023-07-06,2050000,338778,144899,13,2,0,Normal
Loan2966315,Client65602,Rutsiro,2023-07-06,1600000,106198,123629,13,2,0,Normal
Loan2966318,Client19957,Nyamagabe,2023-07-06,3490000,563286,272285,13,3,0,Normal
Loan2966323,Client128390,Ngororero,2023-07-06,1300000,353953,82131,13,2,0,Normal
Loan2966344,Client176193,Ngororero,2023-07-06,1570000,82364,107834,13,2,0,Normal
Loan2966362,Client12001,Nyamagabe,2023-07-06,2680000,167773,271381,13,3,0,Normal
Loan2966381,Client118811,Nyanza,2023-07-06,1670000,513060,106401,13,3,0,Normal
Loan2966391,Client109899,Nyanza,2023-07-06,3500000,1259373,250693,13,3,0,Normal
Loan2966413,Client161841,Nyagatare,2023-07-06,1590000,165494,108900,13,1,0,Normal
Loan2966416,Client4407,Ngororero,2023-07-06,1970000,232760,150582,13,3,0,Normal
Loan2966420,Client162632,Nyagatare,2023-07-06,1590000,105510,107288,13,3,0,Normal
Loan2966422,Client167121,Ngororero,2023-07-06,600000,106285,110674,13,3,0,Normal
Loan2966424,Client59093,Nyanza,2023-07-06,3220000,259383,229315,13,2,0,Normal
Loan2966438,Client55799,Nyanza,2023-07-06,1760000,726154,111947,13,3,0,Normal
Loan2966447,Client133685,Nyagatare,2023-07-06,1410000,87715,119064,13,2,0,Normal
Loan2966459,Client165139,Kicukiro,2023-07-06,700000,156119,106913,13,3,0,Normal
Loan2966463,Client157861,Nyagatare,2023-07-06,1590000,238161,249380,13,2,0,Normal
Loan2966469,Client15743,Ngororero,2023-07-06,3450000,128809,233357,13,2,0,Normal
Loan2966476,Client125283,Nyanza,2023-07-06,2000000,548998,173767,14,2,0,Normal
Loan2966479,Client157199,Nyagatare,2023-07-06,1590000,94286,98962,13,2,0,Normal
Loan2966488,Client155418,Nyagatare,2023-07-06,1590000,274477,115938,13,3,0,Normal
Loan2966557,Client67507,Nyamagabe,2023-07-06,1700000,138268,109512,13,3,0,Normal
Loan2966649,Client65155,Rusizi,2023-07-06,1710000,664636,108889,13,2,0,Normal
Loan2966678,Client94118,Nyamagabe,2023-07-06,1200000,649554,111887,13,2,0,Normal
Loan2966696,Client17214,Nyarugenge,2023-07-06,1860000,350611,144822,13,2,0,Normal
Loan2966707,Client28311,Nyamagabe,2023-07-06,2640000,1356455,198356,13,3,0,Normal
Loan2966723,Client176568,Rutsiro,2023-07-06,2950000,95822,211132,13,3,0,Normal
Loan2966785,Client76640,Ngororero,2023-07-06,3500000,277753,389956,13,3,0,Normal
Loan2966807,Client43518,Rusizi,2023-07-06,1870000,188457,143838,13,2,0,Normal
Loan2966816,Client109893,Nyanza,2023-07-06,3500000,1281214,250693,13,2,0,Normal
Loan2966850,Client101797,Nyagatare,2023-07-06,2820000,564267,179856,13,3,0,Normal
Loan2966852,Client101019,Nyanza,2023-07-06,3500000,151687,250693,13,2,0,Normal
Loan2966882,Client55797,Nyanza,2023-07-06,3190000,427290,240880,13,3,0,Normal
Loan2966892,Client129316,Nyanza,2023-07-06,1590000,188133,114513,13,3,0,Normal
Loan2966914,Client173710,Rusizi,2023-07-06,1590000,93408,108687,13,2,0,Normal
Loan2966923,Client91939,Nyanza,2023-07-06,2000000,93632,160671,13,2,0,Normal
Loan2966956,Client101185,Nyanza,2023-07-06,1280000,818113,228865,14,2,0,Normal
Loan2966961,Client129347,Rusizi,2023-07-06,3500000,177537,271381,13,2,0,Normal
Loan2966981,Client105437,Nyanza,2023-07-06,3240000,789009,166480,13,3,0,Normal
Loan2967243,Client79340,Nyagatare,2023-07-07,2750000,110760,197541,13,3,0,Normal
Loan2967298,Client175032,Gasabo,2023-07-07,1380000,226947,93615,14,3,0,Normal
Loan2967327,Client120636,Nyanza,2023-07-07,3000000,1004241,113667,13,2,0,Normal
Loan2967365,Client127274,Rutsiro,2023-07-07,1500000,249170,96793,13,3,0,Normal
Loan2967381,Client41882,Gasabo,2023-07-07,1770000,677742,113648,13,2,0,Normal
Loan2967401,Client139396,Nyanza,2023-07-07,2320000,564731,177897,13,3,0,Normal
Loan2967437,Client62478,Rutsiro,2023-07-07,1850000,720220,116916,13,3,0,Normal
Loan2967456,Client167284,Rutsiro,2023-07-07,1600000,289077,142508,13,3,0,Normal
Loan2967480,Client191067,Gasabo,2023-07-07,1370000,54732,115100,14,3,0,Normal
Loan2967481,Client175582,Rubavu,2023-07-07,3500000,96745,237411,13,3,0,Normal
Loan2967498,Client172428,Ngororero,2023-07-07,1550000,125914,131069,13,3,0,Normal
Loan2967518,Client164349,Gasabo,2023-07-07,2500000,155521,228865,14,2,0,Normal
Loan2967522,Client133129,Rusizi,2023-07-07,1500000,296295,102545,13,2,0,Normal
Loan2967542,Client25415,Nyamagabe,2023-07-07,1680000,93844,133199,13,3,0,Normal
Loan2967643,Client173286,Kicukiro,2023-07-07,1500000,372986,107554,14,3,0,Normal
Loan2967650,Client70250,Ngororero,2023-07-07,1700000,76647,132285,13,3,0,Normal
Loan2967681,Client163263,Rubavu,2023-07-07,3500000,129882,231215,13,3,0,Normal
Loan2967688,Client45772,Rubavu,2023-07-07,2740000,213861,186992,13,2,0,Normal
Loan2967691,Client65392,Rusizi,2023-07-07,2930000,1258455,191803,13,2,0,Normal
Loan2967712,Client1958,Rutsiro,2023-07-07,2700000,1206128,180962,13,2,0,Normal
Loan2967730,Client42707,Rutsiro,2023-07-07,1785000,68156,133612,13,2,0,Normal
Loan2967747,Client65914,Rutsiro,2023-07-07,3500000,252473,236637,13,3,0,Normal
Loan2967754,Client43583,Rusizi,2023-07-07,1870000,97860,132913,13,3,0,Normal
Loan2967780,Client121104,Nyanza,2023-07-07,1610000,58677,100041,13,3,0,Normal
Loan2967814,Client13246,Ngororero,2023-07-07,1800000,264578,147209,13,2,0,Normal
Loan2967843,Client163439,Ngororero,2023-07-07,1500000,192265,102163,13,3,0,Normal
Loan2967844,Client165166,Nyanza,2023-07-07,1370000,32716,98039,13,3,0,Normal
Loan2967854,Client171062,Nyagatare,2023-07-07,3500000,253434,239880,13,3,0,Normal
Loan2967877,Client190509,Gasabo,2023-07-07,3170000,131379,287478,14,2,0,Normal
Loan2967893,Client162790,Nyagatare,2023-07-07,1590000,65595,116689,13,3,0,Normal
Loan2967898,Client109624,Rusizi,2023-07-07,3500000,169898,287727,13,3,0,Normal
Loan2967901,Client147943,Nyagatare,2023-07-07,1350000,553682,228485,13,3,0,Normal
Loan2967919,Client141467,Nyagatare,2023-07-07,3500000,779367,226317,13,3,0,Normal
Loan2967928,Client150800,Rusizi,2023-07-07,3500000,136979,231464,13,3,0,Normal
Loan2967949,Client4818,Nyamagabe,2023-07-07,2700000,4376,124224,14,2,0,Normal
Loan2967955,Client13839,Kicukiro,2023-07-07,1900000,517819,123760,13,2,0,Normal
Loan2967957,Client157481,Gasabo,2023-07-07,1590000,288801,101395,13,3,0,Normal
Loan2968014,Client68541,Nyagatare,2023-07-07,3500000,227260,269310,13,3,0,Normal
Loan2968016,Client164058,Nyanza,2023-07-07,1590000,293385,160276,13,2,0,Normal
Loan2968044,Client157339,Nyagatare,2023-07-07,1590000,149771,98962,13,3,0,Normal
Loan2968102,Client123620,Rubavu,2023-07-07,2040000,150945,131685,13,2,0,Normal
Loan2968171,Client51159,Kicukiro,2023-07-07,3500000,1053702,340909,13,2,0,Normal
Loan2968178,Client163205,Rusizi,2023-07-07,3500000,146925,250805,13,3,0,Normal
Loan2968200,Client159625,Rusizi,2023-07-07,1590000,29777,101120,13,2,0,Normal
Loan2968228,Client69102,Nyanza,2023-07-07,1720000,104449,132755,13,2,0,Normal
Loan2968283,Client74489,Kicukiro,2023-07-07,3500000,210485,258490,14,2,0,Normal
Loan2968295,Client174164,Rusizi,2023-07-07,1590000,248733,114513,13,3,0,Normal
Loan2968747,Client170325,Nyagatare,2023-07-08,1230000,42643,119064,13,3,0,Normal
Loan2968754,Client171162,Nyagatare,2023-07-08,3500000,113204,218940,13,3,0,Normal
Loan2968774,Client157263,Nyagatare,2023-07-08,1590000,54797,98962,13,3,0,Normal
Loan2968918,Client171167,Nyagatare,2023-07-08,1500000,55772,109763,13,3,0,Normal
Loan2968933,Client119187,Nyagatare,2023-07-08,1680000,264873,128522,13,3,0,Normal
Loan2969687,Client150956,Rusizi,2023-07-10,1590000,89600,250690,13,3,0,Normal
Loan2969716,Client25521,Nyamagabe,2023-07-10,1800000,88034,140608,13,2,0,Normal
Loan2969748,Client64247,Nyarugenge,2023-07-10,1840000,732401,119291,13,2,0,Normal
Loan2969801,Client166295,Rubavu,2023-07-10,1485000,55803,100709,13,2,0,Normal
Loan2969819,Client146967,Rubavu,2023-07-10,1100000,153839,101163,13,3,0,Normal
Loan2969847,Client12960,Nyagatare,2023-07-10,3200000,674439,240517,13,3,0,Normal
Loan2969863,Client92842,Rusizi,2023-07-10,1770000,555630,113639,13,3,0,Normal
Loan2969867,Client30660,Rubavu,2023-07-10,2150000,1055442,138871,13,2,0,Normal
Loan2969883,Client13334,Nyagatare,2023-07-10,3500000,132934,237632,13,2,0,Normal
Loan2969885,Client147069,Rubavu,2023-07-10,1470000,302484,93563,13,3,0,Normal
Loan2969892,Client23014,Nyamagabe,2023-07-10,1700000,339608,133958,13,3,0,Normal
Loan2969901,Client118334,Rusizi,2023-07-10,1685000,423457,108029,13,3,0,Normal
Loan2969919,Client118976,Nyarugenge,2023-07-10,1690000,125753,103063,13,3,0,Normal
Loan2969927,Client79263,Nyamagabe,2023-07-10,1200000,140176,105237,13,2,0,Normal
Loan2969936,Client160990,Nyamagabe,2023-07-10,1450000,26795,92915,13,3,0,Normal
Loan2969955,Client87749,Nyagatare,2023-07-10,700000,566517,110730,13,2,0,Normal
Loan2969964,Client133718,Rusizi,2023-07-10,3500000,397878,232889,13,3,0,Normal
Loan2969984,Client175140,Nyagatare,2023-07-10,3500000,188765,239728,13,3,0,Normal
Loan2970002,Client100846,Ngororero,2023-07-10,3490000,867399,228728,13,2,0,Normal
Loan2970045,Client140328,Rubavu,2023-07-10,1590000,218287,101163,13,3,0,Normal
Loan2970066,Client119156,Nyagatare,2023-07-10,1680000,507961,105248,13,3,0,Normal
Loan2970068,Client25151,Rusizi,2023-07-10,1860000,165647,143933,13,2,0,Normal
Loan2970087,Client66208,HQ,2023-07-10,3500000,416034,359905,14,2,0,Normal
Loan2970091,Client12851,Nyamagabe,2023-07-10,2320000,838070,154857,13,3,0,Normal
Loan2970095,Client145810,Nyanza,2023-07-10,1590000,73329,103055,13,2,0,Normal
Loan2970098,Client100874,Rusizi,2023-07-10,1725000,407222,104704,13,2,0,Normal
Loan2970122,Client171322,Nyagatare,2023-07-10,1590000,287813,174015,13,3,0,Normal
Loan2970130,Client80576,Nyamagabe,2023-07-10,1730000,280805,110937,13,3,0,Normal
Loan2970147,Client147493,Rubavu,2023-07-10,1000000,92841,96413,13,3,0,Normal
Loan2970160,Client154451,Rubavu,2023-07-10,1590000,126310,105934,13,2,0,Normal
Loan2970167,Client167831,Rubavu,2023-07-10,1600000,69747,96413,13,3,0,Normal
Loan2970169,Client130416,Nyamagabe,2023-07-10,3500000,223817,274245,13,3,0,Normal
Loan2970206,Client13826,Rubavu,2023-07-10,1890000,285215,148179,13,2,0,Normal
Loan2970217,Client95487,Ngororero,2023-07-10,2650000,182517,173537,13,3,0,Normal
Loan2970221,Client67425,Nyamagabe,2023-07-10,2770000,1270265,112759,13,3,0,Normal
Loan2970222,Client148620,Rubavu,2023-07-10,1590000,324595,101163,13,3,0,Normal
Loan2970233,Client160270,Gasabo,2023-07-10,500000,90556,114994,13,2,0,Normal
Loan2970244,Client47266,Ngororero,2023-07-10,3180000,349002,240880,13,2,0,Normal
Loan2970256,Client157684,Gasabo,2023-07-10,1590000,156664,101543,13,2,0,Normal
Loan2970269,Client174608,Ngororero,2023-07-10,1500000,156981,102163,13,2,0,Normal
Loan2970271,Client173436,Nyanza,2023-07-10,800000,78383,104755,13,3,0,Normal
Loan2970297,Client67364,Nyamagabe,2023-07-10,3500000,285636,296652,13,3,0,Normal
Loan2970300,Client59673,Rusizi,2023-07-10,3500000,1522347,248295,13,2,0,Normal
Loan2970316,Client176161,Ngororero,2023-07-10,1570000,44268,112957,13,2,0,Normal
Loan2970354,Client134858,Kicukiro,2023-07-10,2090000,260249,203230,14,2,0,Normal
Loan2970369,Client40532,Nyarugenge,2023-07-10,1820000,139597,118341,13,2,0,Normal
Loan2970374,Client145327,Nyanza,2023-07-10,1200000,312748,100041,13,3,0,Normal
Loan2970400,Client45754,Rusizi,2023-07-10,1860000,832209,119251,13,3,0,Normal
Loan2970404,Client105156,Nyagatare,2023-07-10,3500000,1787733,280637,14,2,0,Normal
Loan2970405,Client2866,Gasabo,2023-07-10,1376000,50407,212096,14,3,0,Normal
Loan2970413,Client43627,Rusizi,2023-07-10,1860000,85350,143933,13,3,0,Normal
Loan2970423,Client176296,Nyagatare,2023-07-10,1500000,272322,122987,13,2,0,Normal
Loan2970459,Client25143,Rusizi,2023-07-10,1775000,800168,113164,13,3,0,Normal
Loan2970482,Client5576,Rusizi,2023-07-10,2450000,495409,270266,13,2,0,Normal
Loan2970490,Client5592,Rusizi,2023-07-10,2000000,825409,154873,13,2,0,Normal
Loan2970748,Client121227,Nyagatare,2023-07-11,3230000,1133640,251536,13,2,0,Normal
Loan2970802,Client173835,Rutsiro,2023-07-11,1450000,82394,103063,13,2,0,Normal
Loan2970815,Client156604,Gasabo,2023-07-11,1590000,323619,101395,13,3,0,Normal
Loan2970863,Client191043,Gasabo,2023-07-11,840000,380377,228865,14,2,0,Normal
Loan2970870,Client161522,Rutsiro,2023-07-11,2500000,295826,176000,13,3,0,Normal
Loan2970907,Client42662,Rutsiro,2023-07-11,3500000,1344229,231690,13,3,0,Normal
Loan2970908,Client171961,Gasabo,2023-07-11,3090000,400103,208884,13,3,0,Normal
Loan2970918,Client148634,Rusizi,2023-07-11,1590000,65981,122389,13,2,0,Normal
Loan2970953,Client18224,Rusizi,2023-07-11,1805000,213604,145487,13,2,0,Normal
Loan2970960,Client52145,Nyanza,2023-07-11,1760000,750766,111472,13,2,0,Normal
Loan2970964,Client1048,Rutsiro,2023-07-11,2000000,185072,137175,13,2,0,Normal
Loan2970979,Client59718,Nyanza,2023-07-11,1760000,535310,136135,13,3,0,Normal
Loan2970986,Client81960,Kicukiro,2023-07-11,3450000,970316,228916,13,2,0,Normal
